AtomicNumber,AtomicSymbol,Element,AtomTup,OrbitalGroup,Protons,Neutrons,GroupNumber,Period,SlotNumber,SlotP,SlotN,SlotOrien,AlphaType,SlotX,SlotY,SlotZ,CanBind,SlotLayout,SL1,SL2,SL3,SL4
604,32,Ge,germanium,"(' 32 germanium Ge ', 32)",[Ar],32,41,14,4,16,0,0,H,1,0,0,0,Y,,,,,
605,32,Ge,germanium,"(' 32 germanium Ge ', 32)",[Ar],32,41,14,4,17,0,0,H,1,0,0,0,Y,,,,,
606,32,Ge,germanium,"(' 32 germanium Ge ', 32)",[Ar],32,41,14,4,18,0,0,H,0,0,0,0,N,,,,,
607,32,Ge,germanium,"(' 32 germanium Ge ', 32)",[Ar],32,41,14,4,19,0,0,H,0,0,0,0,N,,,,,
608,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,1,0,0,H,2,0,0,0,N,,,,,
609,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,2,0,0,V,2,0,0,0,N,,,| 14,,
610,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,3,0,0,V,2,0,0,0,N,,,,,
611,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,4,0,0,H,2,0,0,0,N,,,- 4,| 9,â€“13
612,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,5,0,0,H,2,0,0,0,N,,- 18,| 2,- 16,
613,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,6,0,0,V,2,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
614,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,7,0,0,V,2,0,0,0,N,,- 17,| 3,-19,
615,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,8,0,0,V,2,0,0,0,N,- 11,| 8,- 5,,
616,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,9,0,0,V,2,0,0,0,N,,,,,
617,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,10,0,0,H,2,0,0,0,N,,,| 15,,
618,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,11,0,0,H,2,0,0,0,N,,,,,
619,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,12,0,0,H,2,0,0,0,N,,,,,
620,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,13,0,0,H,2,0,0,0,N,,,,,
621,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,14,0,0,V,2,0,0,0,Y,,,,,
622,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,15,0,0,V,2,0,0,0,Y,,,,,
623,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,16,0,0,H,1,0,0,0,Y,,,,,
624,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,17,0,0,H,1,0,0,0,Y,,,,,
625,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,18,0,0,H,0,0,0,0,Y,,,,,
626,33,As,arsenic,"(' 33 arsenic As ', 33)",[Ar],33,42,15,4,19,0,0,H,1,0,0,0,N,,,,,
627,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,1,0,0,H,2,0,0,0,N,,,,,
628,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,2,0,0,V,2,0,0,0,N,,,| 14,,
629,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,3,0,0,V,2,0,0,0,N,,,,,
630,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,4,0,0,H,2,0,0,0,N,,,- 4,| 9,â€“13
631,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,5,0,0,H,2,0,0,0,N,,- 18,| 2,- 16,
632,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,6,0,0,V,2,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
633,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,7,0,0,V,2,0,0,0,N,,- 17,| 3,-19,
634,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,8,0,0,V,2,0,0,0,N,- 11,| 8,- 5,,
635,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,9,0,0,V,2,0,0,0,N,,,,,
636,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,10,0,0,H,2,0,0,0,N,,,| 15,,
637,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,11,0,0,H,2,0,0,0,N,,,,,
638,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,12,0,0,H,2,0,0,0,N,,,,,
639,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,13,0,0,H,2,0,0,0,N,,,,,
640,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,14,0,0,V,2,0,0,0,Y,,,,,
641,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,15,0,0,V,2,0,0,0,Y,,,,,
642,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,16,0,0,H,1,0,0,0,Y,,,,,
643,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,17,0,0,H,1,0,0,0,Y,,,,,
644,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,18,0,0,H,1,0,0,0,Y,,,,,
645,34,Se,selenium,"(' 34 selenium Se ', 34)",[Ar],34,45,16,4,19,0,0,H,1,0,0,0,Y,,,,,
646,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,1,0,0,H,2,0,0,0,N,,,,,
647,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,2,0,0,V,2,0,0,0,N,,,| 14,,
648,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,3,0,0,V,2,0,0,0,N,,,,,
649,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,4,0,0,H,2,0,0,0,N,,,- 4,| 9,â€“13
650,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,5,0,0,H,2,0,0,0,N,,- 18,| 2,- 16,
651,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,6,0,0,V,2,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
652,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,7,0,0,V,2,0,0,0,N,,- 17,| 3,-19,
653,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,8,0,0,V,2,0,0,0,N,- 11,| 8,- 5,,
654,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,9,0,0,V,2,0,0,0,N,,,,,
655,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,10,0,0,H,2,0,0,0,N,,,| 15,,
656,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,11,0,0,H,2,0,0,0,N,,,,,
657,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,12,0,0,H,2,0,0,0,N,,,,,
658,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,13,0,0,H,2,0,0,0,N,,,,,
659,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,14,0,0,V,2,0,0,0,Y,,,,,
660,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,15,0,0,V,2,0,0,0,Y,,,,,
661,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,16,0,0,H,1,0,0,0,Y,,,,,
662,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,17,0,0,H,1,0,0,0,Y,,,,,
663,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,18,0,0,H,1,0,0,0,Y,,,,,
664,35,Br,bromine,"(' 35 bromine Br ', 35)",[Ar],35,45,17,4,19,0,0,H,2,0,0,0,N,,,,,
665,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,1,0,0,H,4,0,0,0,N,,,,,
666,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,2,0,0,V,4,0,0,0,N,,,| 14,,
667,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,3,0,0,V,4,0,0,0,N,,,,,
668,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
669,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
670,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
671,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
672,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
673,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,9,0,0,V,4,0,0,0,N,,,,,
674,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,10,0,0,H,0,0,0,0,N,,,| 15,,
675,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,11,0,0,H,0,0,0,0,N,,,,,
676,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,12,0,0,H,0,0,0,0,N,,,,,
677,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,13,0,0,H,0,0,0,0,N,,,,,
678,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,14,0,0,V,0,0,0,0,N,,,,,
679,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,15,0,0,V,0,0,0,0,N,,,,,
680,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,16,0,0,H,0,0,0,0,N,,,,,
681,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,17,0,0,H,0,0,0,0,N,,,,,
682,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,18,0,0,H,0,0,0,0,N,,,,,
683,36,Kr,krypton,"(' 36 krypton Kr ', 36)",[Ar],36,48,18,4,19,0,0,H,0,0,0,0,N,,,,,
684,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,1,0,0,H,4,0,0,0,N,,,,,
685,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,2,0,0,V,4,0,0,0,N,,,| 14,,
686,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,3,0,0,V,4,0,0,0,N,,,,,
687,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
688,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
689,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
690,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
691,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
692,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,9,0,0,V,4,0,0,0,N,,,,,
693,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,10,0,0,H,0,0,0,0,N,,,| 15,,
694,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,11,0,0,H,0,0,0,0,N,,,,,
695,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,12,0,0,H,0,0,0,0,N,,,,,
696,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,13,0,0,H,0,0,0,0,N,,,,,
697,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,14,0,0,V,1,0,0,0,Y,,,,,
698,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,15,0,0,V,0,0,0,0,N,,,,,
699,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,16,0,0,H,0,0,0,0,N,,,,,
700,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,17,0,0,H,0,0,0,0,N,,,,,
701,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,18,0,0,H,0,0,0,0,N,,,,,
702,37,Rb,rubidium,"(' 37 rubidium Rb ', 37)",[Kr],37,48,1,5,19,0,0,H,0,0,0,0,N,,,,,
703,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,1,0,0,H,4,0,0,0,N,,,,,
704,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,2,0,0,V,4,0,0,0,N,,,| 14,,
705,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,3,0,0,V,4,0,0,0,N,,,,,
706,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
707,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
708,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
709,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
710,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
711,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,9,0,0,V,4,0,0,0,N,,,,,
712,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,10,0,0,H,0,0,0,0,N,,,| 15,,
713,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,11,0,0,H,0,0,0,0,N,,,,,
714,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,12,0,0,H,0,0,0,0,N,,,,,
715,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,13,0,0,H,0,0,0,0,N,,,,,
716,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,14,0,0,V,1,0,0,0,Y,,,,,
717,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,15,0,0,V,1,0,0,0,Y,,,,,
718,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,16,0,0,H,0,0,0,0,N,,,,,
719,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,17,0,0,H,0,0,0,0,N,,,,,
720,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,18,0,0,H,0,0,0,0,N,,,,,
721,38,Sr,strontium,"(' 38 strontium Sr ', 38)",[Kr],38,50,2,5,19,0,0,H,0,0,0,0,N,,,,,
722,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,1,0,0,H,4,0,0,0,N,,,,,
723,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,2,0,0,V,4,0,0,0,N,,,| 14,,
724,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,3,0,0,V,4,0,0,0,N,,,,,
725,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
726,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
727,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
728,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
729,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
730,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,9,0,0,V,4,0,0,0,N,,,,,
731,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,10,0,0,H,1,0,0,0,N,,,| 15,,
732,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,11,0,0,H,0,0,0,0,N,,,,,
733,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,12,0,0,H,1,0,0,0,N,,,,,
734,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,13,0,0,H,0,0,0,0,N,,,,,
735,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,14,0,0,V,1,0,0,0,Y,,,,,
736,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,15,0,0,V,0,0,0,0,Y,,,,,
737,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,16,0,0,H,0,0,0,0,N,,,,,
738,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,17,0,0,H,0,0,0,0,N,,,,,
739,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,18,0,0,H,0,0,0,0,N,,,,,
740,39,Y,yttrium,"(' 39 yttrium Y ', 39)",[Kr],39,50,3,5,19,0,0,H,0,0,0,0,N,,,,,
741,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,1,0,0,H,4,0,0,0,N,,,,,
742,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,2,0,0,V,4,0,0,0,N,,,| 14,,
743,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,3,0,0,V,4,0,0,0,N,,,,,
744,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
745,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
746,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
747,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
748,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
749,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,9,0,0,V,4,0,0,0,N,,,,,
750,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,10,0,0,H,0,0,0,0,N,,,| 15,,
751,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,11,0,0,H,1,0,0,0,Y,,,,,
752,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,12,0,0,H,0,0,0,0,N,,,,,
753,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,13,0,0,H,1,0,0,0,Y,,,,,
754,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,14,0,0,V,1,0,0,0,Y,,,,,
755,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,15,0,0,V,1,0,0,0,Y,,,,,
756,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,16,0,0,H,0,0,0,0,N,,,,,
757,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,17,0,0,H,0,0,0,0,N,,,,,
758,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,18,0,0,H,0,0,0,0,N,,,,,
759,40,Zr,zirconium,"(' 40 zirconium Zr ', 40)",[Kr],40,51,4,5,19,0,0,H,0,0,0,0,N,,,,,
760,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,1,0,0,H,4,0,0,0,N,,,,,
761,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,2,0,0,V,4,0,0,0,N,,,| 14,,
762,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,3,0,0,V,4,0,0,0,N,,,,,
763,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
764,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
765,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
766,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
767,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
768,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,9,0,0,V,4,0,0,0,N,,,,,
769,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,10,0,0,H,1,0,0,0,Y,,,| 15,,
770,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,11,0,0,H,1,0,0,0,Y,,,,,
771,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,12,0,0,H,0,0,0,0,N,,,,,
772,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,13,0,0,H,1,0,0,0,Y,,,,,
773,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,14,0,0,V,1,0,0,0,Y,,,,,
774,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,15,0,0,V,1,0,0,0,Y,,,,,
775,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,16,0,0,H,0,0,0,0,N,,,,,
776,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,17,0,0,H,0,0,0,0,N,,,,,
777,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,18,0,0,H,0,0,0,0,N,,,,,
778,41,Nb,niobium,"(' 41 niobium Nb ', 41)",[Kr],41,52,5,5,19,0,0,H,0,0,0,0,N,,,,,
779,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,1,0,0,H,4,0,0,0,N,,,,,
780,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,2,0,0,V,4,0,0,0,N,,,| 14,,
781,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,3,0,0,V,4,0,0,0,N,,,,,
782,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
783,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
784,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
785,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
786,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
787,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,9,0,0,V,4,0,0,0,N,,,,,
788,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,10,0,0,H,1,0,0,0,Y,,,| 15,,
789,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,11,0,0,H,1,0,0,0,Y,,,,,
790,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,12,0,0,H,1,0,0,0,Y,,,,,
791,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,13,0,0,H,1,0,0,0,Y,,,,,
792,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,14,0,0,V,1,0,0,0,Y,,,,,
793,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,15,0,0,V,1,0,0,0,Y,,,,,
794,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,16,0,0,H,0,0,0,0,N,,,,,
795,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,17,0,0,H,0,0,0,0,N,,,,,
796,42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",[Kr],42,54,6,5,18,0,0,H,0,0,0,0,N,,,,,
797,43,Tc,molybdenum,"(' 42 molybdenum Mo ', 43)",[Kr],42,54,6,5,19,0,0,H,0,0,0,0,N,,,,,
798,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,1,0,0,H,4,0,0,0,N,,,,,
799,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,2,0,0,V,4,0,0,0,N,,,| 14,,
800,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,3,0,0,V,4,0,0,0,N,,,,,
801,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
802,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
